,Unnamed: 0,movie,lifetime_collection,opening_day,end_of_opening_weekend,end_of_week_1,end_of_week_2,end_of_week_3,end_of_week_4,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_15,day_18,day_19,day_22,day_29,day_14,day_16,day_17,day_20,day_21,day_23,day_24,day_25,day_26,day_27,day_28,day_30,end_of_opening_week,year
742,1161,Sarkar 3,9.93,2.1,6.75,9.53,9.89,9.93,0.0,2.1,2.2,2.35,0.9,0.72,0.63,0.63,0.36,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
743,1162,Saroj Ka Rishta,0.05,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
744,1164,Satellite Shankar,0.54,0.1,0.32,0.53,0.54,0.0,0.0,0.1,0.12,0.1,0.21,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
745,1165,Satrangee Parachute,0.06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
746,1168,Satyameva Jayate,80.5,19.5,52.25,68.25,78.75,80.27,80.5,19.5,7.5,7.5,7.5,10.25,3.4,3.6,5.75,3.25,1.5,1.9,2.85,1.25,0.9,0.3,0.5,0.18,0.02,1.1,0.8,0.2,0.2,0.2,0.14,0.05,0.05,0.05,0.02,0.02,0.02,0,0.0
747,1170,Savi,7.97,2.05,5.56,7.46,7.97,0.0,0.0,2.05,1.75,1.76,0.55,0.5,0.45,0.4,0.1,0.12,0.15,0.05,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
748,1176,Second Hand Husband,2.79,,,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
749,1178,Secret Superstar,63.4,4.8,31.1,41.59,55.84,61.04,62.74,4.8,9.25,8.55,8.5,3.05,2.75,2.4,0.29,2.1,3.5,4.0,1.25,1.25,0.9,1.5,0.5,0.35,0.0,1.25,0.7,1.3,0.45,0.4,0.2,0.4,0.55,0.55,0.0,0.0,0.4,0,0.0
750,1179,Section 375,12.35,1.45,5.8,8.5,10.4,12.0,12.28,1.45,2.0,2.35,0.75,0.7,0.65,0.6,1.9,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.28,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
751,1182,Setters,0.58,0.15,,0.55,0.58,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
752,1183,Shaadi Ke Side Effects,37.36,5.7,34.23,30.83,0.0,0.0,0.0,5.7,7.55,8.01,2.78,2.63,2.19,1.97,0.75,1.25,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
753,1184,Shaadi Teri Bajayenge Hum Band,0.13,,,0.12,0.13,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
754,1185,Shaapit,9.48,,,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
755,1186,Shab,0.21,,,0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
756,1187,Shabaash Mithu,2.23,0.4,1.65,2.12,2.22,2.23,0.0,0.4,0.55,0.7,0.15,0.12,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
757,1189,Shadow,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
758,1189,Shadow,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021.0
759,1190,Shagird,2.07,,,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
760,1191,"Shahrukh Bola ""Khoobsurat Hai Tu""",0.11,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
761,1192,Shaitaan,149.49,15.21,55.13,81.6,117.68,137.72,144.29,15.21,19.18,20.74,7.81,6.57,6.27,5.82,5.12,9.12,10.17,3.18,3.02,2.81,2.52,3.04,2.25,1.28,0.45,2.66,4.57,4.11,1.85,1.7,1.44,1.62,0.66,0.57,0.52,0.48,0.9,0,2024.0
762,1193,Shakeela,0.33,,,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2020.0
763,1194,Shamitabh,22.46,3.5,13.25,19.2,21.95,22.46,0.0,3.5,4.75,5.0,1.85,1.5,1.35,1.25,2.75,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
764,1195,Shamshera,42.48,10.25,31.75,40.45,42.13,42.48,0.0,10.25,10.5,11.0,2.8,2.5,1.9,1.5,1.68,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
765,1197,Sharafat Gayi Tel Lene,0.39,0.06,,0.31,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
766,1201,Shikara,8.15,1.2,4.95,6.7,7.95,8.15,0.0,1.2,1.85,1.9,0.5,0.45,0.4,0.4,1.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2020.0
767,1204,Shimla Mirchi,0.03,0.01,0.03,0.03,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
768,1205,Ship of Theseus,0.48,0.05,0.25,0.48,0.0,0.0,0.0,0.05,0.09,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
769,1206,Shivaay,100.33,10.24,28.56,70.41,93.4,98.15,99.8,10.24,10.06,8.26,17.35,11.05,7.4,6.05,4.61,5.4,7.08,2.5,1.9,1.5,3.6,0.0,1.15,0.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0,2016.0
770,1207,Sholay 3D,11.39,1.5,6.3,8.43,0.0,0.0,0.0,1.5,2.25,2.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
771,1208,Shortcut Romeo,2.58,0.25,,2.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
772,1209,Shorts,0.04,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
773,1210,Shree,0.32,,,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
774,1211,Shreelancer,0.05,0.01,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
775,1212,Shubh Mangal Saavdhan,43.11,2.71,14.46,24.03,35.76,40.96,42.46,2.71,5.56,6.19,2.53,2.85,2.12,2.07,1.54,2.95,3.34,1.04,1.02,0.93,0.65,0.5,0.48,0.19,0.31,0.91,1.26,1.51,0.45,0.35,0.34,0.41,0.56,0.0,0.0,0.0,0.0,0,0.0
776,1213,Shubh Mangal Zyada Saavdhan,60.78,9.55,32.66,44.84,56.74,60.45,60.78,9.55,11.08,12.03,3.87,3.07,2.62,2.62,1.85,2.85,3.5,1.05,1.0,0.85,0.4,0.44,0.6,0.33,0.0,0.8,0.7,0.97,0.35,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
777,1214,Shuddh Desi Romance,46.6,6.45,23.27,36.58,45.2,0.0,0.0,6.45,7.9,8.92,4.79,3.21,2.88,2.43,1.23,2.01,2.3,0.77,0.85,0.79,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
778,1217,Sikandar,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
779,1221,Simmba,240.31,20.72,75.11,150.81,212.43,232.49,238.67,20.72,23.33,31.06,21.24,28.19,14.49,11.78,9.02,13.32,17.49,6.16,6.03,5.31,2.6,2.87,2.29,0.66,0.12,4.29,4.51,5.3,1.31,1.18,1.22,1.85,0.58,0.7,0.63,0.54,0.33,0,2018.0
780,1222,Singh Saab The Great,26.66,6.0,18.5,25.0,0.0,0.0,0.0,6.0,5.5,7.0,2.5,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
781,1223,Singham,100.3,8.94,30.98,51.25,0.0,0.0,0.0,8.94,22.04,0.0,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
782,1224,Singham Again,268.35,43.7,125.0,186.6,241.21,259.1,265.35,43.7,44.5,36.8,19.2,16.5,14.7,11.2,10.15,13.75,14.8,4.58,4.04,3.68,3.34,1.15,1.3,0.85,0.6,3.61,4.18,5.62,1.3,1.0,1.5,1.9,0.5,0.5,0.5,0.5,0.65,0,0.0
783,1225,Singham Returns,140.62,32.09,77.69,112.59,135.5,139.64,0.0,32.09,21.05,24.55,14.78,8.21,6.53,5.47,3.42,5.03,7.04,2.33,1.9,1.57,0.76,0.38,0.31,0.0,0.0,1.53,0.8,1.22,0.29,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
784,1227,Single Salma,0.14,0.04,0.1,0.14,0.0,0.0,0.0,0.04,0.03,0.03,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
785,1229,Sir Madam Sarpanch,0.04,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
786,1230,Sita Ramam,8.19,,,3.25,4.68,6.06,7.61,3.25,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,1.55,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
787,1231,Sitaare Zameen Par,165.67,10.7,57.3,88.46,134.91,152.32,160.62,10.7,19.9,26.7,8.5,8.6,7.51,6.55,6.67,12.55,14.6,3.75,3.75,2.7,2.31,1.2,1.7,0.85,0.6,2.43,4.5,5.5,1.2,1.0,2.25,2.6,0.65,0.65,0.65,0.65,0.75,0,0.0
788,1233,Sixteen,1.44,,,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
789,1234,Siya,0.2,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
790,1235,Sky Force,131.44,15.3,73.2,99.7,124.6,129.95,131.2,15.3,26.3,31.6,8.1,6.3,6.6,5.5,4.6,7.4,7.8,1.5,1.3,1.2,0.8,0.4,0.35,0.22,0.05,1.1,1.5,1.75,0.3,0.25,0.27,0.39,0.12,0.1,0.08,0.07,0.06,0,0.0
791,1237,Smile Please,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
792,1239,Sniff,0.93,0.1,0.6,0.86,0.93,0.0,0.0,0.1,0.2,0.3,0.26,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
793,1240,So Long Valley,0.02,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
794,1241,Soch Lo,0.05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
795,1245,Son Of Sardaar,105.03,10.72,66.02,83.25,0.0,0.0,0.0,10.72,55.3,0.0,17.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
796,1246,Son of Sardaar 2,43.24,7.5,24.75,31.4,41.9,42.62,43.24,7.5,8.25,9.0,2.0,1.75,1.5,1.4,1.75,2.5,3.25,0.9,0.8,0.75,0.2,0.04,0.03,0.09,0.0,0.55,0.22,0.2,0.02,0.01,0.15,0.2,0.05,0.05,0.04,0.04,0.0,0,0.0
797,1247,Sona Spa,0.23,,,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
798,1248,Sonali Cable,0.91,0.14,0.45,0.81,0.0,0.0,0.0,0.14,0.31,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
799,1249,Sonchiriya,6.6,1.2,4.6,6.55,6.6,0.0,0.0,1.2,1.5,1.9,0.8,0.4,0.4,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
800,1251,Sons of Ram,0.19,,,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
801,1252,Sooper Se Ooper,0.057,0.03,,0.057,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
802,1253,Sooryavanshi,196.0,26.29,77.08,120.66,166.23,184.91,191.34,26.29,23.85,26.94,14.51,11.22,9.55,8.3,6.83,10.35,13.39,4.5,3.92,3.42,3.26,1.88,1.7,0.71,0.36,3.16,3.77,5.33,1.56,1.18,1.43,2.05,0.62,0.64,0.51,0.47,0.66,0,2021.0
803,1255,Sorry Daddy,0.007,,,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
804,1256,Stanley Ka Dabba,5.7,,,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
805,1258,Starfish,0.1,0.02,0.06,0.1,0.0,0.0,0.0,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
806,1259,Station,0.19,,,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
807,1263,Street Dancer 3D,68.28,9.5,39.0,52.94,64.71,67.57,68.17,9.5,12.5,17.0,4.27,3.55,3.15,2.97,1.7,2.76,3.42,1.04,0.99,0.93,0.41,0.2,0.17,0.6,0.11,0.93,0.76,1.03,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
808,1264,Striker,0.84,,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
809,1264,Striker,0.84,,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
810,1264,Striker,0.84,,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
811,1265,Strings of Passion,0.01,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
812,1266,Student of the Year 2,69.11,12.06,38.83,56.83,67.84,68.82,69.07,12.06,14.02,12.75,5.25,4.85,4.3,3.6,1.62,2.25,2.75,1.24,1.1,1.05,0.98,0.0,0.0,0.25,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
813,1268,Style,5.36,0.29,0.97,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016.0
814,1270,Sukhee,1.65,0.25,,1.5,1.65,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
815,1271,Sulemani Keeda,0.16,,,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
816,1272,Sultan,300.45,36.54,180.36,229.16,277.96,293.8,298.23,36.54,37.32,31.67,36.62,38.21,15.54,12.92,10.82,9.52,7.43,11.46,15.18,4.08,3.42,3.81,5.14,1.15,0.34,3.72,3.51,2.14,1.3,1.25,1.05,0.57,0.98,1.51,0.34,0.36,0.33,0,2016.0
817,1273,Super Model,1.12,,,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
818,1274,Super Nani,2.61,0.5,1.42,2.52,0.0,0.0,0.0,0.5,0.4,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
819,1275,Superboys of Malegaon,3.54,0.4,1.6,2.3,3.1,3.54,0.0,0.4,0.6,0.6,0.25,0.2,0.15,0.1,0.12,0.14,0.15,0.11,0.1,0.09,0.1,0.04,0.03,0.0,0.0,0.09,0.11,0.11,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
820,1276,Swaha,0.01,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
821,1277,Swatantrya Veer Savarkar,23.99,1.1,6.1,11.37,17.92,22.17,0.0,1.1,2.25,2.75,2.15,1.07,1.0,1.05,1.1,1.51,1.9,0.6,0.56,0.55,0.5,0.4,0.6,0.3,0.0,0.5,1.1,1.3,0.45,0.3,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0
822,1279,Sweetiee Weds NRI,0.15,,,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
823,1285,Take It Easy,0.36,,,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
824,1287,Takkar,1.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
